game_id,pair_id,black_ai,white_ai,winner,winner_ai,result_for_black,moves_count,black_total_time_ms,white_total_time_ms,black_avg_time_ms,white_avg_time_ms,black_total_nodes,white_total_nodes,black_avg_nodes,white_avg_nodes,max_moves_reached
199,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8395.9226,220.0993,645.8402,18.3416,2875,790,221.15,65.83,False
200,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8382.747,220.5383,644.8267,18.3782,2875,790,221.15,65.83,False
201,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8399.5085,219.6232,646.116,18.3019,2875,790,221.15,65.83,False
202,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8433.642,222.21,648.7417,18.5175,2875,790,221.15,65.83,False
203,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8394.4698,220.6357,645.7284,18.3863,2875,790,221.15,65.83,False
204,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8376.6803,218.1845,644.36,18.182,2875,790,221.15,65.83,False
205,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8412.5759,219.6723,647.1212,18.306,2875,790,221.15,65.83,False
206,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8420.387,221.5126,647.7221,18.4594,2875,790,221.15,65.83,False
207,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8391.9014,219.3959,645.5309,18.283,2875,790,221.15,65.83,False
208,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8395.2445,219.2642,645.788,18.272,2875,790,221.15,65.83,False
209,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8412.2174,218.7565,647.0936,18.2297,2875,790,221.15,65.83,False
210,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8465.8897,221.1677,651.2223,18.4306,2875,790,221.15,65.83,False
211,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8425.3101,220.4845,648.1008,18.3737,2875,790,221.15,65.83,False
212,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8428.8958,219.3903,648.3766,18.2825,2875,790,221.15,65.83,False
213,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8444.0815,220.0161,649.5447,18.3347,2875,790,221.15,65.83,False
214,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8432.8147,222.1604,648.6781,18.5134,2875,790,221.15,65.83,False
215,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8385.0013,221.0787,645.0001,18.4232,2875,790,221.15,65.83,False
216,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8390.7736,219.9084,645.4441,18.3257,2875,790,221.15,65.83,False
217,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8394.1342,217.8814,645.7026,18.1568,2875,790,221.15,65.83,False
218,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8425.0998,220.7846,648.0846,18.3987,2875,790,221.15,65.83,False
219,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8423.1116,219.8733,647.9317,18.3228,2875,790,221.15,65.83,False
220,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8401.361,233.0371,646.2585,19.4198,2875,790,221.15,65.83,False
221,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8419.0301,220.7326,647.6177,18.3944,2875,790,221.15,65.83,False
222,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8445.6532,219.9932,649.6656,18.3328,2875,790,221.15,65.83,False
223,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8391.4216,220.5848,645.494,18.3821,2875,790,221.15,65.83,False
224,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8388.1873,219.4656,645.2452,18.2888,2875,790,221.15,65.83,False
225,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8407.4929,220.771,646.7302,18.3976,2875,790,221.15,65.83,False
226,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8426.5475,221.1768,648.196,18.4314,2875,790,221.15,65.83,False
227,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8381.5608,220.097,644.7354,18.3414,2875,790,221.15,65.83,False
228,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8397.1984,219.6222,645.9383,18.3018,2875,790,221.15,65.83,False
229,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8403.62,220.9318,646.4323,18.411,2875,790,221.15,65.83,False
230,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8418.4907,221.6806,647.5762,18.4734,2875,790,221.15,65.83,False
231,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8375.379,221.0232,644.2599,18.4186,2875,790,221.15,65.83,False
232,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8405.4611,220.4823,646.5739,18.3735,2875,790,221.15,65.83,False
233,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8409.3589,217.4574,646.8738,18.1215,2875,790,221.15,65.83,False
234,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8422.2821,221.7064,647.8679,18.4755,2875,790,221.15,65.83,False
235,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8426.6548,221.0309,648.2042,18.4192,2875,790,221.15,65.83,False
236,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8415.0626,219.0767,647.3125,18.2564,2875,790,221.15,65.83,False
237,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8419.7569,219.4845,647.6736,18.2904,2875,790,221.15,65.83,False
238,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8448.4764,218.7792,649.8828,18.2316,2875,790,221.15,65.83,False
239,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8383.9306,220.025,644.9177,18.3354,2875,790,221.15,65.83,False
240,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8382.7355,219.4772,644.8258,18.2898,2875,790,221.15,65.83,False
241,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8406.267,220.6783,646.6359,18.3899,2875,790,221.15,65.83,False
242,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8429.4601,220.1915,648.42,18.3493,2875,790,221.15,65.83,False
243,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8388.6255,218.7176,645.2789,18.2265,2875,790,221.15,65.83,False
244,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8408.5199,220.1855,646.8092,18.3488,2875,790,221.15,65.83,False
245,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8409.0547,220.1996,646.8504,18.35,2875,790,221.15,65.83,False
246,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8401.8753,220.903,646.2981,18.4086,2875,790,221.15,65.83,False
247,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8402.9733,219.5068,646.3826,18.2922,2875,790,221.15,65.83,False
248,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8387.5861,220.6208,645.1989,18.3851,2875,790,221.15,65.83,False
249,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8400.3902,221.1527,646.1839,18.4294,2875,790,221.15,65.83,False
250,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8430.7164,222.0094,648.5166,18.5008,2875,790,221.15,65.83,False
251,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8386.1954,220.0749,645.092,18.3396,2875,790,221.15,65.83,False
252,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8397.9611,220.3327,645.997,18.3611,2875,790,221.15,65.83,False
253,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8403.1772,220.1296,646.3982,18.3441,2875,790,221.15,65.83,False
254,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8437.8476,219.3486,649.0652,18.2791,2875,790,221.15,65.83,False
255,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8380.9033,220.4712,644.6849,18.3726,2875,790,221.15,65.83,False
256,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8402.3995,219.725,646.3384,18.3104,2875,790,221.15,65.83,False
257,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8410.2746,220.485,646.9442,18.3738,2875,790,221.15,65.83,False
258,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8414.8524,220.3103,647.2963,18.3592,2875,790,221.15,65.83,False
259,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8401.3514,220.3041,646.2578,18.3587,2875,790,221.15,65.83,False
260,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8386.516,220.2015,645.1166,18.3501,2875,790,221.15,65.83,False
261,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8410.9811,220.0675,646.9985,18.339,2875,790,221.15,65.83,False
262,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8416.2501,221.9375,647.4039,18.4948,2875,790,221.15,65.83,False
263,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8419.9613,219.2787,647.6893,18.2732,2875,790,221.15,65.83,False
264,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8417.8986,221.0527,647.5307,18.4211,2875,790,221.15,65.83,False
265,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8440.0711,219.9214,649.2362,18.3268,2875,790,221.15,65.83,False
266,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8443.8748,221.4036,649.5288,18.4503,2875,790,221.15,65.83,False
267,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8382.5065,220.5648,644.8082,18.3804,2875,790,221.15,65.83,False
268,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8401.1654,221.1318,646.2435,18.4277,2875,790,221.15,65.83,False
269,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8400.3476,218.8727,646.1806,18.2394,2875,790,221.15,65.83,False
270,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8420.3045,219.7001,647.7157,18.3083,2875,790,221.15,65.83,False
271,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8397.3065,219.9435,645.9467,18.3286,2875,790,221.15,65.83,False
272,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8419.2035,220.0219,647.631,18.3352,2875,790,221.15,65.83,False
273,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8385.3979,221.538,645.0306,18.4615,2875,790,221.15,65.83,False
274,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8420.1909,220.6707,647.707,18.3892,2875,790,221.15,65.83,False
275,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8397.7604,220.1263,645.9816,18.3439,2875,790,221.15,65.83,False
276,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8410.1439,219.4238,646.9341,18.2853,2875,790,221.15,65.83,False
277,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8386.8513,219.7737,645.1424,18.3145,2875,790,221.15,65.83,False
278,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8416.6123,219.6138,647.4317,18.3012,2875,790,221.15,65.83,False
279,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8396.2616,220.2601,645.8663,18.355,2875,790,221.15,65.83,False
280,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8383.7695,220.8137,644.9053,18.4011,2875,790,221.15,65.83,False
281,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8393.1928,219.2792,645.6302,18.2733,2875,790,221.15,65.83,False
282,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8427.8717,220.2244,648.2978,18.352,2875,790,221.15,65.83,False
283,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8390.1857,220.296,645.3989,18.358,2875,790,221.15,65.83,False
284,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8409.47,219.0442,646.8823,18.2537,2875,790,221.15,65.83,False
285,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8422.0629,219.6233,647.851,18.3019,2875,790,221.15,65.83,False
286,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8503.9604,220.529,654.1508,18.3774,2875,790,221.15,65.83,False
287,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8676.1513,264.4007,667.3963,22.0334,2875,790,221.15,65.83,False
288,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8725.6544,222.7666,671.2042,18.5639,2875,790,221.15,65.83,False
289,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8685.399,222.4875,668.1076,18.5406,2875,790,221.15,65.83,False
290,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8679.1769,251.7325,667.629,20.9777,2875,790,221.15,65.83,False
291,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8597.8881,222.8372,661.376,18.5698,2875,790,221.15,65.83,False
292,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8572.6912,238.8098,659.4378,19.9008,2875,790,221.15,65.83,False
293,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8569.6403,224.2115,659.2031,18.6843,2875,790,221.15,65.83,False
294,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8622.7135,223.044,663.2857,18.587,2875,790,221.15,65.83,False
295,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8434.2918,220.6893,648.7917,18.3908,2875,790,221.15,65.83,False
296,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8428.2569,220.5238,648.3275,18.377,2875,790,221.15,65.83,False
297,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8436.0362,226.8827,648.9259,18.9069,2875,790,221.15,65.83,False
298,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8449.19,221.9091,649.9377,18.4924,2875,790,221.15,65.83,False
299,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8412.2878,220.8943,647.0991,18.4079,2875,790,221.15,65.83,False
300,Easy_vs_Medium,Medium,Easy,black,Medium,win,25,8424.9349,218.9509,648.0719,18.2459,2875,790,221.15,65.83,False
301,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.148,17405.098,11.7148,1740.5098,526,35600,52.6,3560.0,False
302,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.0015,17528.1948,11.9001,1752.8195,526,35600,52.6,3560.0,False
303,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.1666,17455.4655,11.9167,1745.5466,526,35600,52.6,3560.0,False
304,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.0355,17439.7926,11.9036,1743.9793,526,35600,52.6,3560.0,False
305,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.6579,17464.7253,11.9658,1746.4725,526,35600,52.6,3560.0,False
306,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.5875,17558.4265,11.9588,1755.8426,526,35600,52.6,3560.0,False
307,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.6127,17531.384,11.9613,1753.1384,526,35600,52.6,3560.0,False
308,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.6107,17577.9284,11.9611,1757.7928,526,35600,52.6,3560.0,False
309,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.8664,17561.7113,11.9866,1756.1711,526,35600,52.6,3560.0,False
310,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.5287,17626.7022,11.9529,1762.6702,526,35600,52.6,3560.0,False
311,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,129.7728,17462.8031,12.9773,1746.2803,526,35600,52.6,3560.0,False
312,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.448,17410.2748,11.8448,1741.0275,526,35600,52.6,3560.0,False
313,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.5561,17236.4006,11.8556,1723.6401,526,35600,52.6,3560.0,False
314,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.2193,17282.7992,11.8219,1728.2799,526,35600,52.6,3560.0,False
315,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.66,17223.5867,11.766,1722.3587,526,35600,52.6,3560.0,False
316,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.2368,17202.1996,11.8237,1720.22,526,35600,52.6,3560.0,False
317,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.2584,17200.6255,11.8258,1720.0625,526,35600,52.6,3560.0,False
318,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.374,17280.0939,11.8374,1728.0094,526,35600,52.6,3560.0,False
319,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.7887,17209.6995,11.7789,1720.9699,526,35600,52.6,3560.0,False
320,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.5276,17189.1765,11.8528,1718.9176,526,35600,52.6,3560.0,False
321,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.5138,17194.1651,11.7514,1719.4165,526,35600,52.6,3560.0,False
322,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.5031,17271.4689,11.8503,1727.1469,526,35600,52.6,3560.0,False
323,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.938,17240.0443,11.7938,1724.0044,526,35600,52.6,3560.0,False
324,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.7307,17216.1311,11.7731,1721.6131,526,35600,52.6,3560.0,False
325,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.1556,17208.7825,11.8156,1720.8782,526,35600,52.6,3560.0,False
326,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.5307,17311.3928,11.8531,1731.1393,526,35600,52.6,3560.0,False
327,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.1055,17230.6326,11.8106,1723.0633,526,35600,52.6,3560.0,False
328,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.8225,17194.0168,11.7822,1719.4017,526,35600,52.6,3560.0,False
329,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.2139,17195.6446,11.8214,1719.5645,526,35600,52.6,3560.0,False
330,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.4303,17279.5543,11.843,1727.9554,526,35600,52.6,3560.0,False
331,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.1968,17233.0496,11.7197,1723.305,526,35600,52.6,3560.0,False
332,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.5077,17217.5961,11.8508,1721.7596,526,35600,52.6,3560.0,False
333,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.6034,17222.6445,11.7603,1722.2645,526,35600,52.6,3560.0,False
334,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.9323,17298.4288,11.8932,1729.8429,526,35600,52.6,3560.0,False
335,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.0849,17216.6806,11.8085,1721.6681,526,35600,52.6,3560.0,False
336,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.5378,17204.2773,11.7538,1720.4277,526,35600,52.6,3560.0,False
337,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.8295,17228.3812,11.783,1722.8381,526,35600,52.6,3560.0,False
338,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.2343,17318.17,11.8234,1731.817,526,35600,52.6,3560.0,False
339,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.0121,17278.1916,11.8012,1727.8192,526,35600,52.6,3560.0,False
340,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.4963,17236.4563,11.8496,1723.6456,526,35600,52.6,3560.0,False
341,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.9873,17223.0992,11.7987,1722.3099,526,35600,52.6,3560.0,False
342,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.058,17272.7462,11.8058,1727.2746,526,35600,52.6,3560.0,False
343,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.9148,17220.469,11.7915,1722.0469,526,35600,52.6,3560.0,False
344,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.3714,17208.6695,11.9371,1720.867,526,35600,52.6,3560.0,False
345,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.0891,17199.6692,11.8089,1719.9669,526,35600,52.6,3560.0,False
346,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.6573,17277.8847,11.8657,1727.7885,526,35600,52.6,3560.0,False
347,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.4447,17218.4315,11.8445,1721.8431,526,35600,52.6,3560.0,False
348,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.9984,17187.8601,11.7998,1718.786,526,35600,52.6,3560.0,False
349,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.8865,17213.8979,11.7886,1721.3898,526,35600,52.6,3560.0,False
350,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.0437,17279.3892,11.8044,1727.9389,526,35600,52.6,3560.0,False
351,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.1171,17224.9157,11.8117,1722.4916,526,35600,52.6,3560.0,False
352,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.7938,17208.6923,11.7794,1720.8692,526,35600,52.6,3560.0,False
353,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.7332,17207.0118,11.7733,1720.7012,526,35600,52.6,3560.0,False
354,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.8956,17290.8899,11.7896,1729.089,526,35600,52.6,3560.0,False
355,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.0679,17226.7258,11.8068,1722.6726,526,35600,52.6,3560.0,False
356,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.1592,17195.1766,11.8159,1719.5177,526,35600,52.6,3560.0,False
357,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.5209,17237.9478,11.7521,1723.7948,526,35600,52.6,3560.0,False
358,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.232,17316.6342,11.9232,1731.6634,526,35600,52.6,3560.0,False
359,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.4121,17271.3945,11.8412,1727.1394,526,35600,52.6,3560.0,False
360,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.1381,17215.0555,11.8138,1721.5056,526,35600,52.6,3560.0,False
361,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.457,17280.6075,11.8457,1728.0608,526,35600,52.6,3560.0,False
362,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.5716,17441.868,11.8572,1744.1868,526,35600,52.6,3560.0,False
363,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,121.4351,17440.8359,12.1435,1744.0836,526,35600,52.6,3560.0,False
364,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.7352,17477.1251,11.9735,1747.7125,526,35600,52.6,3560.0,False
365,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.4538,17602.7681,11.9454,1760.2768,526,35600,52.6,3560.0,False
366,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.4634,17646.2229,11.8463,1764.6223,526,35600,52.6,3560.0,False
367,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.0516,17532.1612,11.9052,1753.2161,526,35600,52.6,3560.0,False
368,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.554,17460.1365,11.8554,1746.0136,526,35600,52.6,3560.0,False
369,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.2672,17257.4701,11.8267,1725.747,526,35600,52.6,3560.0,False
370,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.4701,17284.3553,11.847,1728.4355,526,35600,52.6,3560.0,False
371,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.0753,17362.3397,11.8075,1736.234,526,35600,52.6,3560.0,False
372,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.0386,17300.8741,11.8039,1730.0874,526,35600,52.6,3560.0,False
373,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,166.3448,17307.9538,16.6345,1730.7954,526,35600,52.6,3560.0,False
374,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.5625,17431.0183,11.8562,1743.1018,526,35600,52.6,3560.0,False
375,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.9371,17234.1623,11.7937,1723.4162,526,35600,52.6,3560.0,False
376,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.5682,17197.4772,11.8568,1719.7477,526,35600,52.6,3560.0,False
377,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.0329,17200.1034,11.8033,1720.0103,526,35600,52.6,3560.0,False
378,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.5643,17278.556,11.8564,1727.8556,526,35600,52.6,3560.0,False
379,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.7603,17231.971,11.876,1723.1971,526,35600,52.6,3560.0,False
380,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.6891,17190.4175,11.7689,1719.0418,526,35600,52.6,3560.0,False
381,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.9497,17206.5836,11.795,1720.6584,526,35600,52.6,3560.0,False
382,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.733,17282.6701,11.7733,1728.267,526,35600,52.6,3560.0,False
383,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.4683,17226.7241,11.8468,1722.6724,526,35600,52.6,3560.0,False
384,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.106,17211.4567,11.8106,1721.1457,526,35600,52.6,3560.0,False
385,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.7018,17247.0541,11.8702,1724.7054,526,35600,52.6,3560.0,False
386,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.0048,17306.402,11.9005,1730.6402,526,35600,52.6,3560.0,False
387,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.4997,17244.324,11.85,1724.4324,526,35600,52.6,3560.0,False
388,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.4941,17244.7546,11.8494,1724.4755,526,35600,52.6,3560.0,False
389,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.2395,17200.9663,11.8239,1720.0966,526,35600,52.6,3560.0,False
390,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.1562,17305.944,11.8156,1730.5944,526,35600,52.6,3560.0,False
391,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.3352,17242.0256,11.8335,1724.2026,526,35600,52.6,3560.0,False
392,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.6975,17208.4185,11.8697,1720.8419,526,35600,52.6,3560.0,False
393,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.6775,17425.3068,11.7677,1742.5307,526,35600,52.6,3560.0,False
394,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.0421,17538.9296,11.9042,1753.893,526,35600,52.6,3560.0,False
395,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,120.4232,17488.7764,12.0423,1748.8776,526,35600,52.6,3560.0,False
396,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,120.104,17513.0629,12.0104,1751.3063,526,35600,52.6,3560.0,False
397,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.3612,17292.8792,11.8361,1729.2879,526,35600,52.6,3560.0,False
398,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.306,17335.9592,11.8306,1733.5959,526,35600,52.6,3560.0,False
399,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.8731,17286.4794,11.7873,1728.6479,526,35600,52.6,3560.0,False
400,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.0794,17313.2803,11.8079,1731.328,526,35600,52.6,3560.0,False
401,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.1437,17274.807,11.8144,1727.4807,526,35600,52.6,3560.0,False
